"Date","Price","Open","High","Low","Vol.","Change %"
"May 23, 2014","1,885.52","1,879.28","1,885.52","1,877.32","12.02K","0.57%"
"May 22, 2014","1,874.88","1,884.29","1,890.05","1,870.07","11.87K","0.12%"
"May 21, 2014","1,872.71","1,871.30","1,883.06","1,869.81","9.86K","-0.27%"
"May 20, 2014","1,877.86","1,871.21","1,884.10","1,866.93","17.46K","0.67%"
"May 19, 2014","1,865.38","1,886.86","1,886.86","1,859.44","14.04K","-1.21%"
"May 16, 2014","1,888.19","1,880.78","1,889.88","1,868.09","12.78K","0.11%"
"May 15, 2014","1,886.16","1,895.39","1,895.97","1,882.69","8.41K","-0.64%"
"May 14, 2014","1,898.25","1,898.92","1,900.71","1,888.85","8.81K","0.44%"
"May 13, 2014","1,889.94","1,879.96","1,899.59","1,879.96","11.71K","1.47%"
"May 12, 2014","1,862.61","1,837.54","1,867.58","1,836.23","7.53K","1.19%"
"May 09, 2014","1,840.76","1,838.95","1,844.03","1,823.92","8.07K","0.62%"
"May 08, 2014","1,829.46","1,852.30","1,853.42","1,821.15","10.16K","-0.82%"
"May 07, 2014","1,844.54","1,874.80","1,875.89","1,844.54","9.20K","-1.36%"
"May 02, 2014","1,869.92","1,891.76","1,891.76","1,865.11","10.81K","-0.36%"
"Apr 30, 2014","1,876.66","1,891.50","1,902.19","1,867.35","10.57K","-0.04%"
"Apr 29, 2014","1,877.40","1,894.58","1,895.24","1,867.27","8.24K","-0.52%"
"Apr 28, 2014","1,887.15","1,891.31","1,896.18","1,879.72","7.77K","-0.46%"
"Apr 25, 2014","1,895.80","1,914.15","1,920.75","1,891.42","12.90K","-0.93%"
"Apr 24, 2014","1,913.51","1,929.99","1,931.47","1,903.60","13.75K","-0.35%"
"Apr 23, 2014","1,920.18","1,919.24","1,932.75","1,918.87","15.06K","0.72%"
"Apr 22, 2014","1,906.40","1,916.17","1,917.74","1,905.25","10.78K","-0.26%"
"Apr 21, 2014","1,911.46","1,912.80","1,915.41","1,901.10","9.96K","0.38%"
"Apr 18, 2014","1,904.22","1,870.35","1,908.96","1,867.35","21.30K","3.15%"
"Apr 17, 2014","1,845.99","1,868.24","1,868.36","1,844.60","10.30K","-0.76%"
"Apr 16, 2014","1,860.13","1,864.39","1,866.28","1,856.12","8.66K","0.30%"
"Apr 15, 2014","1,854.61","1,865.13","1,870.02","1,850.91","9.90K","0.39%"
"Apr 14, 2014","1,847.43","1,851.50","1,856.89","1,844.20","8.81K","-0.08%"
"Apr 11, 2014","1,848.89","1,831.86","1,852.49","1,831.86","10.19K","-0.35%"
"Apr 10, 2014","1,855.35","1,857.12","1,862.17","1,850.49","14.12K","0.60%"
"Apr 09, 2014","1,844.32","1,869.72","1,869.72","1,842.55","15.23K","-0.90%"
"Apr 08, 2014","1,861.13","1,854.94","1,867.33","1,854.17","9.72K","-0.11%"
"Apr 07, 2014","1,863.21","1,860.20","1,868.46","1,848.67","10.34K","-0.53%"
"Apr 04, 2014","1,873.17","1,866.84","1,878.96","1,866.00","12.03K","0.57%"
"Apr 03, 2014","1,862.55","1,865.02","1,869.77","1,855.04","12.96K","0.11%"
"Apr 02, 2014","1,860.43","1,856.92","1,860.43","1,852.04","11.98K","0.93%"
"Apr 01, 2014","1,843.33","1,826.69","1,843.33","1,822.47","12.70K","1.81%"
"Mar 31, 2014","1,810.52","1,830.58","1,831.48","1,793.94","15.59K","-0.45%"
"Mar 28, 2014","1,818.76","1,813.23","1,826.67","1,813.23","10.95K","0.10%"
"Mar 27, 2014","1,816.92","1,820.21","1,826.69","1,804.86","10.85K","-0.78%"
"Mar 26, 2014","1,831.26","1,813.36","1,831.26","1,807.31","9.27K","1.88%"
"Mar 25, 2014","1,797.52","1,827.65","1,827.74","1,791.84","9.23K","-1.65%"
"Mar 24, 2014","1,827.64","1,838.15","1,838.72","1,823.33","7.85K","-0.66%"
"Mar 21, 2014","1,839.72","1,823.28","1,839.72","1,822.74","9.92K","1.82%"
"Mar 20, 2014","1,806.88","1,808.56","1,812.83","1,803.42","6.77K","-0.40%"
"Mar 19, 2014","1,814.09","1,814.64","1,820.78","1,797.76","8.94K","0.89%"
"Mar 18, 2014","1,798.12","1,807.00","1,809.31","1,796.69","9.65K","0.46%"
"Mar 17, 2014","1,789.83","1,823.49","1,823.49","1,788.75","11.09K","-2.19%"
"Mar 14, 2014","1,829.89","1,814.38","1,832.72","1,810.31","17.18K","0.08%"
"Mar 13, 2014","1,828.38","1,821.64","1,836.53","1,810.08","15.37K","0.73%"
"Mar 12, 2014","1,815.09","1,843.85","1,843.85","1,815.09","10.38K","-1.71%"
"Mar 11, 2014","1,846.68","1,834.61","1,847.84","1,833.85","9.30K","0.99%"
"Mar 10, 2014","1,828.62","1,844.84","1,852.14","1,828.62","9.40K","-1.36%"
"Mar 07, 2014","1,853.77","1,854.63","1,859.63","1,848.70","10.15K","0.53%"
"Mar 06, 2014","1,843.98","1,842.42","1,843.98","1,833.59","10.32K","0.22%"
"Mar 05, 2014","1,839.95","1,846.66","1,849.56","1,838.23","8.27K","0.72%"
"Mar 04, 2014","1,826.73","1,812.40","1,835.48","1,811.91","12.02K","0.34%"
"Mar 03, 2014","1,820.58","1,816.96","1,822.13","1,807.78","8.04K","-0.36%"
"Feb 28, 2014","1,827.08","1,825.89","1,827.80","1,815.13","13.01K","0.12%"
"Feb 27, 2014","1,824.80","1,840.30","1,841.31","1,816.49","12.01K","-0.61%"
"Feb 26, 2014","1,836.00","1,830.04","1,840.65","1,821.54","13.96K","0.66%"
"Feb 25, 2014","1,823.99","1,825.99","1,825.99","1,809.82","10.36K","0.29%"
"Feb 24, 2014","1,818.79","1,836.28","1,836.28","1,817.75","5.52K","-0.74%"
"Feb 21, 2014","1,832.43","1,824.34","1,834.27","1,816.85","9.17K","1.81%"
"Feb 20, 2014","1,799.94","1,820.97","1,826.77","1,799.21","9.44K","-1.13%"
"Feb 19, 2014","1,820.46","1,821.70","1,829.23","1,810.95","7.03K","0.31%"
"Feb 18, 2014","1,814.85","1,803.70","1,820.00","1,800.64","7.17K","0.88%"
"Feb 17, 2014","1,798.98","1,817.38","1,819.59","1,790.46","17.06K","-0.49%"
"Feb 14, 2014","1,807.75","1,823.66","1,829.90","1,806.07","10.16K","-0.26%"
"Feb 13, 2014","1,812.52","1,817.76","1,821.35","1,803.84","8.73K","-0.23%"
"Feb 12, 2014","1,816.69","1,826.55","1,826.55","1,813.65","7.85K","0.31%"
"Feb 11, 2014","1,811.05","1,804.63","1,812.87","1,798.13","7.15K","0.73%"
"Feb 10, 2014","1,797.89","1,809.11","1,813.78","1,796.81","8.05K","-0.04%"
"Feb 07, 2014","1,798.55","1,799.56","1,799.78","1,786.85","12.39K","1.30%"
"Feb 06, 2014","1,775.42","1,750.55","1,779.26","1,750.20","12.04K","2.05%"
"Feb 05, 2014","1,739.81","1,758.52","1,758.96","1,738.13","9.21K","-0.39%"
"Feb 04, 2014","1,746.57","1,759.43","1,764.64","1,745.13","11.30K","-2.32%"
"Feb 03, 2014","1,788.06","1,779.70","1,793.75","1,776.84","8.94K","0.09%"
"Jan 29, 2014","1,786.37","1,774.98","1,790.15","1,772.85","12.04K","1.09%"
"Jan 28, 2014","1,767.19","1,738.64","1,767.19","1,723.56","12.23K","1.87%"
"Jan 27, 2014","1,734.67","1,737.08","1,752.65","1,734.67","11.52K","-2.62%"
"Jan 24, 2014","1,781.32","1,780.16","1,788.09","1,767.37","11.74K","-0.11%"
"Jan 23, 2014","1,783.34","1,802.82","1,810.82","1,782.54","14.55K","-0.65%"
"Jan 22, 2014","1,794.99","1,778.89","1,794.99","1,764.84","17.08K","0.73%"
"Jan 21, 2014","1,781.97","1,780.78","1,783.20","1,772.99","8.70K","0.21%"
"Jan 20, 2014","1,778.15","1,750.62","1,780.02","1,750.62","10.87K","1.98%"
"Jan 17, 2014","1,743.65","1,752.63","1,757.08","1,742.52","9.27K","-0.36%"
"Jan 16, 2014","1,749.91","1,752.37","1,755.68","1,738.61","11.85K","0.46%"
"Jan 15, 2014","1,741.91","1,766.42","1,766.50","1,734.06","20.45K","-0.63%"
"Jan 14, 2014","1,752.87","1,746.73","1,767.95","1,742.30","10.45K","-0.38%"
"Jan 13, 2014","1,759.62","1,771.46","1,782.01","1,759.62","9.59K","-0.35%"
"Jan 10, 2014","1,765.79","1,775.36","1,776.42","1,748.94","13.44K","-0.51%"
"Jan 09, 2014","1,774.81","1,777.09","1,786.01","1,771.72","14.43K","0.33%"
"Jan 08, 2014","1,768.99","1,768.42","1,773.66","1,756.03","17.44K","0.78%"
"Jan 07, 2014","1,755.22","1,741.71","1,761.48","1,739.54","9.89K","0.69%"
"Jan 06, 2014","1,743.20","1,729.46","1,749.18","1,727.90","12.45K","1.39%"
"Jan 03, 2014","1,719.31","1,685.57","1,722.72","1,683.02","11.58K","1.93%"
"Jan 02, 2014","1,686.74","1,736.29","1,737.75","1,686.27","10.61K","-2.94%"
"Dec 30, 2013","1,737.83","1,740.38","1,744.30","1,724.63","11.15K","0.53%"
"Dec 27, 2013","1,728.70","1,716.85","1,731.75","1,716.85","6.06K","1.15%"
"Dec 26, 2013","1,708.97","1,725.31","1,728.90","1,707.37","8.25K","-0.92%"
"Dec 24, 2013","1,724.80","1,733.85","1,735.45","1,724.77","6.63K","-0.41%"
"Dec 23, 2013","1,731.87","1,724.53","1,733.16","1,719.49","9.96K","1.39%"
"Dec 20, 2013","1,708.11","1,701.13","1,711.57","1,696.99","8.42K","0.68%"
"Dec 19, 2013","1,696.56","1,730.66","1,730.66","1,696.56","15.55K","-0.68%"
"Dec 18, 2013","1,708.09","1,715.74","1,724.07","1,706.75","10.27K","-0.11%"
"Dec 17, 2013","1,709.92","1,742.86","1,743.13","1,709.92","9.38K","-0.92%"
"Dec 16, 2013","1,725.78","1,730.73","1,740.44","1,722.18","8.68K","0.14%"
"Dec 13, 2013","1,723.42","1,723.11","1,726.73","1,703.33","6.82K","-0.33%"
"Dec 12, 2013","1,729.12","1,719.59","1,729.12","1,716.79","9.54K","-0.40%"
"Dec 11, 2013","1,736.13","1,741.95","1,756.64","1,732.92","7.61K","-0.66%"
"Dec 10, 2013","1,747.65","1,754.72","1,760.20","1,742.40","10.22K","-0.19%"
"Dec 09, 2013","1,751.05","1,756.24","1,761.30","1,748.91","9.56K","0.71%"
"Dec 06, 2013","1,738.71","1,731.17","1,745.50","1,728.39","9.31K","0.88%"
"Dec 05, 2013","1,723.47","1,733.17","1,734.63","1,715.80","7.90K","-0.33%"
"Dec 04, 2013","1,729.18","1,733.77","1,751.27","1,729.18","7.50K","-0.61%"
"Dec 03, 2013","1,739.76","1,766.64","1,773.02","1,738.05","10.15K","-1.78%"
"Dec 02, 2013","1,771.36","1,795.39","1,796.05","1,768.13","8.69K","-0.83%"
"Nov 29, 2013","1,786.18","1,789.39","1,795.14","1,777.46","9.27K","0.07%"
"Nov 28, 2013","1,784.88","1,769.03","1,786.06","1,767.19","11.76K","1.58%"
"Nov 27, 2013","1,757.19","1,750.22","1,758.77","1,743.12","11.43K","0.39%"
"Nov 26, 2013","1,750.30","1,728.75","1,750.30","1,723.02","7.77K","1.06%"
"Nov 25, 2013","1,731.90","1,717.80","1,736.71","1,716.95","6.79K","1.53%"
"Nov 22, 2013","1,705.73","1,714.30","1,715.16","1,699.04","8.08K","0.52%"
"Nov 21, 2013","1,696.95","1,709.28","1,709.28","1,687.32","8.39K","-0.92%"
"Nov 20, 2013","1,712.76","1,734.68","1,734.68","1,709.91","10.15K","-1.83%"
"Nov 19, 2013","1,744.60","1,751.56","1,761.79","1,739.19","10.45K","-0.51%"
"Nov 18, 2013","1,753.48","1,764.28","1,765.40","1,750.35","8.29K","-0.13%"
"Nov 15, 2013","1,755.69","1,726.83","1,755.69","1,724.74","10.78K","2.37%"
"Nov 14, 2013","1,715.01","1,716.00","1,722.96","1,703.82","8.20K","1.44%"
"Nov 13, 2013","1,690.74","1,716.89","1,716.89","1,690.74","8.51K","-1.59%"
"Nov 12, 2013","1,718.07","1,693.27","1,722.71","1,693.27","9.31K","2.28%"
"Nov 11, 2013","1,679.81","1,715.44","1,716.86","1,674.37","11.97K","-1.44%"
"Nov 08, 2013","1,704.30","1,716.44","1,738.38","1,704.30","14.64K","-1.78%"
"Nov 07, 2013","1,735.10","1,758.25","1,758.88","1,728.75","13.96K","-0.85%"
"Nov 06, 2013","1,749.97","1,767.96","1,775.87","1,749.96","9.80K","-1.17%"
"Nov 05, 2013","1,770.72","1,805.55","1,805.71","1,762.10","10.06K","-1.80%"
"Nov 04, 2013","1,803.25","1,817.88","1,817.88","1,803.25","11.37K","-0.60%"
"Nov 01, 2013","1,814.18","1,797.78","1,815.99","1,796.71","13.66K","1.86%"
"Oct 31, 2013","1,781.03","1,803.72","1,811.16","1,781.03","14.39K","-1.43%"
"Oct 30, 2013","1,806.81","1,786.71","1,807.92","1,782.47","16.36K","1.61%"
"Oct 29, 2013","1,778.18","1,803.86","1,804.54","1,773.77","11.59K","-0.88%"
"Oct 28, 2013","1,793.93","1,793.68","1,799.86","1,790.29","9.06K","0.48%"
"Oct 25, 2013","1,785.44","1,781.58","1,785.56","1,764.46","10.22K","0.41%"
"Oct 24, 2013","1,778.22","1,758.48","1,778.22","1,750.48","10.35K","0.73%"
"Oct 23, 2013","1,765.32","1,800.22","1,802.10","1,765.32","12.43K","-1.50%"
"Oct 22, 2013","1,792.26","1,807.75","1,808.42","1,786.10","13.73K","-1.13%"
"Oct 21, 2013","1,812.81","1,823.64","1,832.29","1,806.91","11.87K","-0.22%"
"Oct 18, 2013","1,816.73","1,806.66","1,816.73","1,799.54","11.57K","1.03%"
"Oct 17, 2013","1,798.25","1,824.02","1,824.02","1,788.61","12.43K","-0.50%"
"Oct 16, 2013","1,807.25","1,819.49","1,826.81","1,806.25","11.83K","-0.16%"
"Oct 15, 2013","1,810.10","1,812.25","1,816.48","1,802.65","11.97K","0.68%"
"Oct 14, 2013","1,797.84","1,812.90","1,812.90","1,796.64","11.89K","-0.61%"
"Oct 11, 2013","1,808.94","1,809.22","1,816.65","1,803.20","18.52K","1.19%"
"Oct 10, 2013","1,787.66","1,773.71","1,793.15","1,772.47","14.46K","0.80%"
"Oct 08, 2013","1,773.42","1,772.80","1,775.90","1,761.54","27.78K","-0.45%"
"Oct 07, 2013","1,781.43","1,786.83","1,788.09","1,779.34","17.54K","0.27%"
"Oct 04, 2013","1,776.62","1,772.22","1,782.94","1,759.96","27.01K","1.44%"
"Oct 02, 2013","1,751.42","1,747.64","1,755.81","1,741.23","18.45K","2.10%"
"Oct 01, 2013","1,715.48","1,723.26","1,734.06","1,704.21","10.51K","-0.37%"
"Sep 30, 2013","1,721.85","1,724.00","1,730.70","1,711.69","10.46K","-0.42%"
"Sep 27, 2013","1,729.19","1,724.26","1,731.47","1,719.61","9.83K","0.79%"
"Sep 26, 2013","1,715.69","1,693.70","1,718.04","1,692.42","13.82K","1.32%"
"Sep 25, 2013","1,693.41","1,707.28","1,711.68","1,685.58","11.06K","-0.98%"
"Sep 24, 2013","1,710.24","1,693.97","1,710.24","1,691.09","10.30K","0.59%"
"Sep 23, 2013","1,700.24","1,703.51","1,709.21","1,697.22","11.15K","-0.11%"
"Sep 17, 2013","1,702.16","1,699.06","1,702.16","1,689.71","13.39K","0.45%"
"Sep 16, 2013","1,694.52","1,697.00","1,698.69","1,689.94","9.96K","0.60%"
"Sep 13, 2013","1,684.48","1,678.34","1,688.55","1,677.04","11.72K","0.26%"
"Sep 12, 2013","1,680.04","1,687.95","1,695.94","1,676.31","16.35K","-0.08%"
"Sep 11, 2013","1,681.34","1,679.29","1,683.54","1,672.54","22.88K","0.48%"
"Sep 10, 2013","1,673.31","1,666.37","1,673.31","1,660.94","14.50K","0.90%"
"Sep 09, 2013","1,658.32","1,659.95","1,661.95","1,649.95","15.31K","0.77%"
"Sep 06, 2013","1,645.63","1,670.41","1,674.18","1,641.67","20.82K","-1.55%"
"Sep 05, 2013","1,671.60","1,656.78","1,671.73","1,656.30","30.87K","0.96%"
"Sep 04, 2013","1,655.75","1,659.94","1,659.94","1,644.42","9.07K","-0.30%"
"Sep 03, 2013","1,660.66","1,676.95","1,677.22","1,655.45","12.37K","-0.26%"
"Sep 02, 2013","1,665.00","1,662.20","1,672.04","1,655.29","10.54K","0.58%"
"Aug 30, 2013","1,655.46","1,654.26","1,658.39","1,638.34","14.00K","0.86%"
"Aug 29, 2013","1,641.36","1,632.99","1,649.96","1,629.49","12.88K","1.27%"
"Aug 28, 2013","1,620.83","1,602.19","1,622.07","1,600.65","14.09K","-1.12%"
"Aug 27, 2013","1,639.23","1,652.73","1,664.80","1,636.62","9.51K","-1.09%"
"Aug 26, 2013","1,657.23","1,673.31","1,679.04","1,655.00","10.26K","-0.21%"
"Aug 23, 2013","1,660.73","1,642.36","1,667.51","1,636.62","12.69K","2.87%"
"Aug 22, 2013","1,614.37","1,627.61","1,637.22","1,608.19","14.34K","-2.23%"
"Aug 21, 2013","1,651.23","1,683.20","1,686.22","1,632.78","15.79K","-1.29%"
"Aug 20, 2013","1,672.76","1,686.34","1,715.91","1,667.67","20.92K","-0.68%"
"Aug 19, 2013","1,684.25","1,693.82","1,693.93","1,679.73","11.31K","-0.54%"
"Aug 16, 2013","1,693.43","1,680.68","1,702.22","1,680.42","17.80K","-0.51%"
"Aug 14, 2013","1,702.15","1,681.25","1,703.49","1,679.59","27.92K","2.08%"
"Aug 13, 2013","1,667.54","1,623.04","1,667.54","1,623.04","28.04K","3.36%"
"Aug 12, 2013","1,613.30","1,611.40","1,627.63","1,607.83","18.39K","0.15%"
"Aug 09, 2013","1,610.94","1,608.13","1,620.78","1,604.33","12.00K","0.61%"
"Aug 08, 2013","1,601.11","1,607.49","1,615.62","1,597.21","17.16K","-0.56%"
"Aug 07, 2013","1,610.15","1,626.10","1,635.80","1,610.02","19.58K","-1.48%"
"Aug 06, 2013","1,634.26","1,656.26","1,657.03","1,629.45","17.96K","-1.47%"
"Aug 05, 2013","1,658.69","1,655.17","1,660.06","1,652.30","15.01K","-0.11%"
"Aug 02, 2013","1,660.59","1,672.11","1,674.31","1,654.05","18.87K","0.20%"
